"","seqnames","start","end","width","strand","Conc","Conc_V2084D.shEV","Conc_WT.shEV","Fold","p.value","FDR","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","flank_txIds","flank_geneIds","flank_gene_distances"
"3336","chr12",27333151,27333551,401,"*",4.50827449615549,3.90904287945665,4.93039397625134,-1.05558522358155,0.0018503529270026,0.0103552115408371,"Promoter (<=1kb)",12,27333055,27420590,87536,1,"56938","ENST00000261178.9",96,"ENSG00000029153","BMAL2","basic helix-loop-helix ARNT like 2","ENST00000266503.10;ENST00000544915.5;ENST00000395901.6;ENST00000546179.5;ENST00000311001.9;ENST00000261178.9","56938;56938;56938;56938;56938;56938","0;0;0;0;0;0"
"11088","chr19",47515378,47515778,401,"*",4.04507457144907,3.70233392091932,4.32181906109235,-0.654638225333047,0.084451306883941,0.142186094127082,"Promoter (<=1kb)",19,47493083,47515091,22009,2,"8775","ENST00000597274.5",-287,"ENSG00000105402","NAPA","NSF attachment protein alpha","ENST00000263351.9;ENST00000391901.8;ENST00000263354.8;ENST00000595227.5;ENST00000594001.5;ENST00000593761.5;ENST00000601208.5;ENST00000598615.5;ENST00000602082.5;ENST00000602174.5;ENST00000595826.5;ENST00000597118.1;ENST00000594288.5;ENST00000594740.5;ENST00000597274.5;ENST00000593785.5;ENST00000597160.1","84215;84215;8775;8775;8775;8775;8775;8775;8775;8775;8775;8775;8775;8775;8775;8775;8775","29522;57370;-315;-358;-320;-352;-335;-2612;-356;-433;-373;-2576;-2583;-346;-287;-339;-339"
"1240","chr13",94708073,94708473,401,"*",4.5995431548815,3.85604022100109,5.08776265620263,-1.26516751258922,0.000166999486875719,0.00251306641209029,"Promoter (<=1kb)",13,94698725,94708475,9751,2,"101927248","ENST00000670861.1",2,"ENSG00000238230","LINC00391","long intergenic non-protein coding RNA 391","ENST00000438290.2;ENST00000670861.1;ENST00000700880.1;ENST00000665450.1;ENST00000376945.4","100507533;101927248;101927248;101927284;11166","0;0;0;0;0"
"9886","chr19",51688320,51688720,401,"*",4.0875566251041,3.70234079599781,4.3912912699374,-0.723777988937061,0.0545911295934051,0.103093269810581,"Promoter (<=1kb)",19,51689128,51694555,5428,1,"147650","ENST00000646845.1",-408,"ENSG00000182310","SPACA6","sperm acrosome associated 6","ENST00000602324.1;ENST00000646845.1;ENST00000637797.2;ENST00000576093.5;ENST00000573266.5;ENST00000362102.3;ENST00000385273.1;ENST00000384819.1","102238594;147650;147650;147650;147650;406887;406910;407056","0;0;0;0;0;-4066;-4534;-3892"
"21","chr3",72447187,72447587,401,"*",4.59943971896206,3.32008707761992,5.26666850253762,-1.97520299904785,7.1010617400614e-08,6.23444229400767e-05,"Promoter (<=1kb)",3,72371825,72446621,74797,2,"23429","ENST00000477973.5",-566,"ENSG00000163602","RYBP","RING1 and YY1 binding protein","ENST00000477973.5","23429","-566"
"2806","chr17",42121108,42121508,401,"*",4.49081976735814,3.85510846773648,4.93057755998556,-1.10937687313152,0.00119842787938943,0.00797315306291332,"Promoter (<=1kb)",17,42113111,42121367,8257,2,"2648","ENST00000225916.10",0,"ENSG00000108773","KAT2A","lysine acetyltransferase 2A","ENST00000225916.10;ENST00000465682.5;ENST00000592310.1;ENST00000585562.5;ENST00000592248.5;ENST00000592574.1;ENST00000393860.7;ENST00000346213.9;ENST00000547517.5;ENST00000565659.2","2648;2648;2648;2648;5878;5878;5878;5878;5878;94086","0;-50;-3619;0;0;0;0;0;0;-1296"
"6902","chr6",160520104,160520504,401,"*",4.08747601545513,3.5841793845681,4.45987894786066,-0.90932865634091,0.0153993318390827,0.0416544788665801,"Promoter (<=1kb)",6,160491891,160520269,28379,2,"80350","ENST00000639825.1",0,"ENSG00000213071","LPAL2","lipoprotein(a) like 2, pseudogene","ENST00000639825.1","80350","0"
"3358","chr19",1044539,1044939,401,"*",4.65869388016927,4.08707022494274,5.06701542178304,-1.01487623906608,0.00188672446314223,0.0104875938876485,"Promoter (<=1kb)",19,1045532,1047554,2023,1,"10347","ENST00000533574.1",-593,"ENSG00000064687","ABCA7","ATP binding cassette subfamily A member 7","ENST00000433129.6;ENST00000526885.5;ENST00000263094.11;ENST00000530703.1;ENST00000525238.2;ENST00000524850.5;ENST00000531467.5;ENST00000527496.1;ENST00000533574.1;ENST00000435683.7","10347;10347;10347;10347;10347;10347;10347;10347;10347;10347","0;0;0;0;0;0;3337;3334;-593;0"
"198","chr12",105235899,105236299,401,"*",4.87055970053107,3.9559296919481,5.42590479340775,-1.50320299738481,3.96505006003892e-06,0.000372097034528778,"Promoter (<=1kb)",12,105173297,105236203,62907,2,"55198","ENST00000547439.5",0,"ENSG00000136044","APPL2","adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 2","ENST00000548458.6;ENST00000547439.5;ENST00000258530.8;ENST00000539978.6;ENST00000551662.5;ENST00000547809.5;ENST00000553097.5","387882;55198;55198;55198;55198;55198;55198","0;0;0;-2449;0;-2745;0"
"168","chr5",124747202,124747602,401,"*",4.70084586888402,3.70061348893026,5.28588582127267,-1.61708402168197,2.73603918957175e-06,0.000301359773095351,"Promoter (<=1kb)",5,124636915,124746639,109725,2,"57507","ENST00000513986.2",-563,"ENSG00000168916","ZNF608","zinc finger protein 608","ENST00000513986.2;ENST00000504926.5;ENST00000613878.4;ENST00000306315.9;ENST00000505686.5;ENST00000503896.6;ENST00000509799.5;ENST00000512940.1","57507;57507;57507;57507;57507;57507;57507;57507","0;0;0;0;0;0;0;-1128"
"68","chr17",13601784,13602184,401,"*",4.87156555415611,3.81214719437233,5.47580252368478,-1.69580651001917,4.7561458166666e-07,0.000130619151656248,"Promoter (<=1kb)",17,13494032,13601929,107898,2,"9955","ENST00000284110.2",0,"ENSG00000153976","HS3ST3A1","heparan sulfate-glucosamine 3-sulfotransferase 3A1","ENST00000284110.2","9955","0"
"640","chr11",123195020,123195420,401,"*",4.22928130042418,3.24736750648259,4.80816432666558,-1.59001835773651,3.52373071129975e-05,0.00102660953250426,"Promoter (<=1kb)",11,123069872,123195248,125377,2,"79827","ENST00000448775.4",0,"ENSG00000166250","CLMP","CXADR like membrane protein","ENST00000448775.4","79827","0"
"764","chr5",32312850,32313250,401,"*",4.20891036955204,3.24735375363222,4.78082734476721,-1.56278493363755,5.05133625294215e-05,0.00123312032057117,"Promoter (<=1kb)",5,32226994,32312938,85945,2,"54545","ENST00000280285.9",0,"ENSG00000150712","MTMR12","myotubularin related protein 12","ENST00000280285.9;ENST00000382142.8;ENST00000264934.5;ENST00000505419.5;ENST00000513622.1","54545;54545;54545;54545;54545","0;0;0;0;0"
"9128","chr7",48088601,48089001,401,"*",4.24820171925705,3.8587049464934,4.55458548495686,-0.731129723585547,0.0407021352482929,0.0832452497822659,"Promoter (<=1kb)",7,48088628,48103407,14780,1,"7378","ENST00000416681.5",0,"ENSG00000183696","UPP1","uridine phosphorylase 1","ENST00000416681.5;ENST00000331803.8;ENST00000432131.5;ENST00000457596.5;ENST00000421046.5;ENST00000436673.5;ENST00000395560.7;ENST00000395564.9;ENST00000444999.5;ENST00000482015.5;ENST00000417464.6","7378;7378;7378;7378;7378;7378;7378;7378;7378;7378;7378","0;0;0;0;-226;-264;-264;-264;-281;-343;-375"
"5545","chr17",81056842,81057242,401,"*",3.93003556487251,3.32184816097421,4.3565467986492,-1.06644915925553,0.00799401027370478,0.0269133120355934,"Promoter (<=1kb)",17,81057336,81099955,42620,1,"10458","ENST00000573659.5",-94,"ENSG00000175866","BAIAP2","BAR/IMD domain containing adaptor protein 2","ENST00000321280.11;ENST00000576470.5;ENST00000575750.5;ENST00000570913.5;ENST00000575989.5;ENST00000572329.5;ENST00000428708.7;ENST00000575712.5;ENST00000575245.5;ENST00000435091.7;ENST00000321300.10;ENST00000573894.5;ENST00000571530.5;ENST00000573017.5;ENST00000572918.5;ENST00000575958.5;ENST00000573659.5;ENST00000572073.5;ENST00000573677.5;ENST00000574804.5","10458;10458;10458;10458;10458;10458;10458;10458;10458;10458;10458;10458;10458;10458;10458;10458;10458;10458;10458;10458","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-94;0;0;0"
"1571","chr14",71321060,71321460,401,"*",4.40895576969181,3.64078948771293,4.90755048723772,-1.29919422889953,0.000302647670356905,0.00359538501521323,"Promoter (<=1kb)",14,71321391,71587969,266579,1,"26037","ENST00000557151.5",0,"ENSG00000197555","SIPA1L1","signal induced proliferation associated 1 like 1","ENST00000555771.2;ENST00000662547.1;ENST00000553453.5;ENST00000555989.5;ENST00000556408.5;ENST00000554126.5;ENST00000556780.5;ENST00000554362.5;ENST00000381232.8;ENST00000555652.5;ENST00000557151.5","102724015;102724015;26037;26037;26037;26037;26037;26037;26037;26037;26037","0;0;0;0;0;0;0;0;0;0;0"
"247","chr19",12777955,12778355,401,"*",4.99930481000075,4.16874283747708,5.52305727635197,-1.38859177514433,5.84128088862357e-06,0.000438845391333308,"Promoter (<=1kb)",19,12773973,12778392,4420,2,"29911","ENST00000591251.1",37,"ENSG00000095066","HOOK2","hook microtubule tethering protein 2","ENST00000678590.1;ENST00000397668.8;ENST00000264827.9;ENST00000589965.5;ENST00000589400.5;ENST00000592079.5;ENST00000586284.5;ENST00000590839.5;ENST00000586719.5;ENST00000588052.5;ENST00000587178.1;ENST00000592808.1;ENST00000591251.1;ENST00000589134.5;ENST00000591641.5;ENST00000593143.5;ENST00000592512.1","29911;29911;29911;29911;29911;29911;29911;29911;29911;29911;29911;29911;29911;29911;29911;29911;29911","0;0;0;0;0;0;0;0;0;-4702;0;0;0;0;0;0;0"
"5321","chr19",13234380,13234780,401,"*",3.49264941480064,2.70422573068977,3.99957998331208,-1.3214660129714,0.00711676802361389,0.0249681838889704,"Promoter (<=1kb)",19,13228617,13235674,7058,2,"773","ENST00000637832.1",894,"ENSG00000141837","CACNA1A","calcium voltage-gated channel subunit alpha1 A","ENST00000360228.11;ENST00000638009.2;ENST00000637769.1;ENST00000635895.1;ENST00000587525.5;ENST00000637736.1;ENST00000636389.1;ENST00000585802.6;ENST00000637432.1;ENST00000638029.1;ENST00000635727.1;ENST00000636012.1;ENST00000573710.7;ENST00000637276.1;ENST00000637927.1;ENST00000636473.1;ENST00000636549.1;ENST00000664864.1;ENST00000636768.1;ENST00000637819.1;ENST00000637832.1;ENST00000637777.1;ENST00000574822.6;ENST00000635742.1;ENST00000637809.1;ENST00000573891.6;ENST00000636058.1;ENST00000637297.1;ENST00000593267.2","773;773;773;773;773;773;773;773;773;773;773;773;773;773;773;773;773;773;773;773;773;773;773;773;773;773;773;773;773","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2644;0;0;0;0;0;0;0;0;0;1105"
"3121","chr10",89701424,89701824,401,"*",4.67321180743705,4.09064481415298,5.08705005974639,-1.03127917326952,0.00154326364075131,0.00923140566656976,"Promoter (<=1kb)",10,89701590,89774934,73345,1,"9585","ENST00000371728.8",0,"ENSG00000138182","KIF20B","kinesin family member 20B","ENST00000455699.1;ENST00000371728.8;ENST00000260753.8;ENST00000447580.1","283011;9585;9585;9585","-3496;0;0;0"
"8774","chr22",42437420,42437820,401,"*",4.13091224895361,3.70406643415202,4.45987921792528,-0.79034398540556,0.0356227038645342,0.0758037824373492,"Promoter (<=1kb)",22,42438023,42446195,8173,1,"101927344","ENST00000428765.1",-203,NA,"LOC101927344","uncharacterized LOC101927344","ENST00000428765.1","101927344","0"
"10687","chr8",30095133,30095533,401,"*",4.32063372064582,3.996071096255,4.58542181051777,-0.62538347856072,0.0733871902837629,0.128192477649357,"Promoter (<=1kb)",8,30095408,30108524,13117,1,"23484","ENST00000321250.13",0,"ENSG00000104660","LEPROTL1","leptin receptor overlapping transcript like 1","ENST00000321250.13;ENST00000518001.1;ENST00000650149.1;ENST00000520682.5;ENST00000442880.6;ENST00000523116.5;ENST00000520739.5;ENST00000518192.5","23484;23484;23484;23484;23484;23484;23484;23484","0;0;0;0;0;0;0;-116"
"1127","chr8",11703534,11703934,401,"*",4.72772076041339,3.99862348215272,5.20976227105306,-1.24516526835316,0.000128833234339086,0.00213294383978939,"Promoter (<=1kb)",8,11704151,11757082,52932,1,"2626","ENST00000526716.5",-217,"ENSG00000136574","GATA4","GATA binding protein 4","ENST00000528712.5;ENST00000532977.1;ENST00000526974.1;ENST00000526716.5;ENST00000532059.6;ENST00000335135.8;ENST00000622443.3","2626;2626;2626;2626;2626;2626;2626","0;0;0;0;0;0;0"
"4632","chr22",50508190,50508590,401,"*",4.45967746605053,3.90810055048999,4.85772791333948,-0.984093403171416,0.00463970657891186,0.0186979974883856,"Promoter (<=1kb)",22,50508224,50524780,16557,1,"29781","ENST00000420993.7",0,"ENSG00000025770","NCAPH2","non-SMC condensin II complex subunit H2","ENST00000420993.7;ENST00000395698.7;ENST00000395701.7;ENST00000518394.5;ENST00000523045.5;ENST00000418794.1;ENST00000299821.15;ENST00000474879.7;ENST00000216080.5;ENST00000504717.1;ENST00000514938.1;ENST00000505981.5;ENST00000507607.1","29781;29781;29781;29781;29781;29781;29781;91289;91289;91289;91289;91289;91289","0;0;0;0;0;0;0;0;0;-2933;-1970;-1024;0"
"612","chr5",36606366,36606766,401,"*",4.30358751166793,3.32006682109503,4.88301481181934,-1.59265661302567,3.28077360058614e-05,0.0009981639922046,"Promoter (<=1kb)",5,36606439,36629572,23134,1,"6507","ENST00000513903.5",0,"ENSG00000079215","SLC1A3","solute carrier family 1 member 3","ENST00000680318.1;ENST00000681909.1;ENST00000513903.5;ENST00000681795.1;ENST00000680205.1;ENST00000680064.1;ENST00000680878.1;ENST00000612708.5;ENST00000680125.1;ENST00000680232.1;ENST00000680876.1;ENST00000681633.1;ENST00000681776.1;ENST00000502864.6;ENST00000681775.1;ENST00000679784.1;ENST00000680048.1;ENST00000680655.1;ENST00000681926.1;ENST00000679958.1;ENST00000265113.9;ENST00000504121.5;ENST00000512374.1;ENST00000416645.6;ENST00000506725.1;ENST00000680711.1;ENST00000613445.5;ENST00000679983.1;ENST00000505202.5;ENST00000681814.1;ENST00000679992.1;ENST00000381918.4;ENST00000513646.1;ENST00000681848.1;ENST00000680212.1;ENST00000680908.1;ENST00000680527.1;ENST00000679423.1","6507;6507;6507;6507;6507;6507;6507;6507;6507;6507;6507;6507;6507;6507;6507;6507;6507;6507;6507;6507;6507;6507;6507;6507;6507;6507;6507;6507;6507;6507;6507;6507;6507;6507;6507;6507;6507;6507","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-124;-229;-565;-1380;-1412;-1563;-1563;-1563;-1563;-1563"
"12015","chr19",44753301,44753701,401,"*",3.67320425495633,3.32291102310406,3.95484358532904,-0.665836528498351,0.118272564643878,0.183755419694211,"Promoter (1-2kb)",19,44755149,44757168,2020,1,"602","ENST00000473468.1",-1448,"ENSG00000069399","BCL3","BCL3 transcription coactivator","ENST00000612079.1;ENST00000403534.7;ENST00000487394.1;ENST00000164227.10;ENST00000444487.1;ENST00000473468.1;ENST00000464319.1;ENST00000474300.1;ENST00000477832.1;ENST00000473473.1","102465879;602;602;602;602;602;602;602;602;602","-4956;0;0;0;0;-1448;-2444;-3888;-3956;-4827"
"1133","chr4",83110137,83110537,401,"*",4.4094284310176,3.58592915134428,4.93040909886964,-1.37637390703367,0.000131747514367944,0.00216819417305458,"Promoter (<=1kb)",4,83090688,83109843,19156,2,"51316","ENST00000411416.6",-294,"ENSG00000145287","PLAC8","placenta associated 8","ENST00000311507.9;ENST00000411416.6;ENST00000509973.5;ENST00000515389.5;ENST00000505406.5;ENST00000426923.2","51316;51316;51316;51316;51316;51316","0;-294;0;0;0;0"
"49","chr7",30594599,30594999,401,"*",5.08769500639433,4.12764591492447,5.65909084908753,-1.56523203213869,3.13219176133544e-07,0.000119374859475387,"Promoter (<=1kb)",7,30594832,30633882,39051,1,"2617","ENST00000674807.1",0,"ENSG00000106105","GARS1","glycyl-tRNA synthetase 1","ENST00000675051.1;ENST00000674807.1;ENST00000675529.1;ENST00000674643.1;ENST00000470392.2;ENST00000675810.1;ENST00000676088.1;ENST00000676210.1;ENST00000485784.2;ENST00000674815.1;ENST00000676403.1;ENST00000478124.6;ENST00000454308.6;ENST00000676140.1;ENST00000675859.1;ENST00000389266.8;ENST00000674616.1;ENST00000674737.1;ENST00000675651.1;ENST00000675693.1;ENST00000676259.1;ENST00000674969.1;ENST00000676164.1;ENST00000675886.1;ENST00000444666.6;ENST00000675587.1;ENST00000674851.1;ENST00000675863.1;ENST00000675025.1;ENST00000426529.6;ENST00000656284.1;ENST00000660767.1;ENST00000584199.5;ENST00000581794.6;ENST00000581665.6;ENST00000663944.1;ENST00000584372.5;ENST00000582733.5;ENST00000579174.5;ENST00000689508.1","2617;2617;2617;2617;2617;2617;2617;2617;2617;2617;2617;2617;2617;2617;2617;2617;2617;2617;2617;2617;2617;2617;2617;2617;2617;2617;2617;2617;2617;401320;401320;401320;401320;401320;401320;401320;401320;401320;401320;401320","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-797;0;0;0;0;0;0;0;0;0;0;0"
"3900","chr6",27895312,27895712,401,"*",3.9536380107096,3.24826583640693,4.42531009534834,-1.20774744176236,0.0028275186596829,0.0135325245949713,"Promoter (1-2kb)",6,27893425,27893891,467,1,"8348","ENST00000616182.2",1887,"ENSG00000274641","H2BC17","H2B clustered histone 17","ENST00000359611.4;ENST00000616182.2;ENST00000359303.4","8336;8348;8356","0;1887;-4486"
"614","chr1",916622,917022,401,"*",3.88250944923849,2.699484862739,4.52366036511306,-1.84767830137005,3.28988510682475e-05,0.0009981639922046,"Promoter (1-2kb)",1,917370,918534,1165,2,"100130417","ENST00000432961.1",1512,"ENSG00000223764","LINC02593","long intergenic non-protein coding RNA 2593","ENST00000417705.1;ENST00000432961.1;ENST00000448179.1","100130417;100130417;284600","0;1512;5187"
"960","chr2",55223473,55223873,401,"*",4.55429166329135,3.7546503460962,5.06576780923674,-1.3439069669823,8.75816675609495e-05,0.00170196424734727,"Promoter (<=1kb)",2,55222360,55224360,2001,2,"130162","ENST00000425841.1",487,"ENSG00000162994","CLHC1","clathrin heavy chain linker domain containing 1","ENST00000401408.6;ENST00000428621.5;ENST00000494539.5;ENST00000407122.5;ENST00000406076.5;ENST00000487320.5;ENST00000466020.1;ENST00000451916.1;ENST00000464243.1;ENST00000463300.1;ENST00000403506.1;ENST00000425841.1","130162;130162;130162;130162;130162;130162;130162;130162;130162;130162;130162;130162","0;0;0;0;0;0;0;0;0;0;0;0"
"196","chr18",6729575,6729975,401,"*",4.30403154231606,3.16976804273507,4.93110843019653,-1.78934273614026,3.84660072245575e-06,0.00036464603295361,"Promoter (<=1kb)",18,6728821,6729862,1042,2,"101927168","ENST00000577327.1",0,NA,"ARHGAP28-AS1","ARHGAP28 antisense RNA 1","ENST00000577327.1;ENST00000383472.9;ENST00000583410.1;ENST00000584387.1","101927168;79822;79822;79822","0;0;0;-68"
"2715","chr19",8444792,8445192,401,"*",4.65896379701849,4.04351938215028,5.08900409319053,-1.0801042860248,0.00109408629733319,0.0075194429916564,"Promoter (<=1kb)",19,8444920,8463852,18933,1,"4670","ENST00000597813.5",0,"ENSG00000099783","HNRNPM","heterogeneous nuclear ribonucleoprotein M","ENST00000348943.7;ENST00000597813.5;ENST00000600092.5;ENST00000325495.9;ENST00000600806.5;ENST00000620401.4;ENST00000594907.5;ENST00000596984.5;ENST00000601645.5","4670;4670;4670;4670;4670;4670;4670;4670;4670","0;0;0;0;0;0;0;0;0"
"8695","chr16",19523664,19524064,401,"*",4.16994926089033,3.75466083821244,4.49202788887148,-0.772157419800463,0.034305957291469,0.0736649134665038,"Promoter (<=1kb)",16,19523811,19553408,29598,1,"9738","ENST00000396212.6",0,"ENSG00000103540","CCP110","centriolar coiled-coil protein 110","ENST00000353258.8;ENST00000564172.1;ENST00000569773.1;ENST00000396212.6;ENST00000381396.9;ENST00000569190.1;ENST00000565376.2;ENST00000573412.1;ENST00000694978.1;ENST00000562083.1;ENST00000396208.4;ENST00000561888.1","51573;51573;51573;9738;9738;9738;9738;9738;9738;9738;9738;9738","-1566;-1541;-2076;0;0;0;0;0;0;0;-211;-3857"
"9404","chr12",106245801,106246201,401,"*",3.64330178712076,3.16865737590594,3.99984663032271,-0.863261329307809,0.0454242538655056,0.0901773084871177,"Promoter (1-2kb)",12,106237881,106248020,10140,2,"10970","ENST00000378026.5",1819,"ENSG00000136026","CKAP4","cytoskeleton associated protein 4","ENST00000378026.5;ENST00000552828.5;ENST00000553039.1","10970;10970;10970","0;0;0"
"7968","chr20",62238554,62238954,401,"*",4.00029886219494,3.52407414105086,4.35773118411386,-0.867234717672366,0.0249002961654118,0.0583454242018902,"Promoter (<=1kb)",20,62238561,62294865,56305,1,"9885","ENST00000645442.1",0,"ENSG00000130703","OSBPL2","oxysterol binding protein like 2","ENST00000615516.1;ENST00000618509.4;ENST00000622332.4;ENST00000439951.6;ENST00000644535.1;ENST00000642957.1;ENST00000313733.9;ENST00000358053.3;ENST00000645520.1;ENST00000642932.1;ENST00000642516.1;ENST00000644775.1;ENST00000643174.1;ENST00000645442.1;ENST00000645594.1;ENST00000643412.1;ENST00000646834.1;ENST00000646968.1;ENST00000645426.1;ENST00000644702.1;ENST00000644189.1","105369209;105369209;9885;9885;9885;9885;9885;9885;9885;9885;9885;9885;9885;9885;9885;9885;9885;9885;9885;9885;9885","6632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
"12729","chr16_KI270853v1_alt",1160211,1160611,401,"*",3.64194784289782,3.31740074647574,3.90672561213769,-0.623519078951375,0.152440187758226,0.223543031518246,"Promoter (<=1kb)",347,1160258,1246067,85810,1,"89927","ENST00000610499.2",0,"ENSG00000166780","BMERB1","bMERB domain containing 1","ENST00000633491.1;ENST00000633358.1;ENST00000634007.1;ENST00000615273.4;ENST00000631883.1;ENST00000633657.1;ENST00000632738.1;ENST00000610499.2","255027;255027;255027;89927;89927;89927;89927;89927","0;0;0;0;0;0;0;0"
"9562","chr16",89917922,89918322,401,"*",3.88237892691559,3.45943882056645,4.20902789098191,-0.78333490590038,0.0480743036626167,0.093861748133755,"Promoter (<=1kb)",16,89918862,89920972,2111,1,"4157","ENST00000555147.2",-540,"ENSG00000258839","MC1R","melanocortin 1 receptor","ENST00000556922.1;ENST00000555810.5;ENST00000554444.5;ENST00000556565.5;ENST00000640279.1;ENST00000570217.1;ENST00000555147.2","10381;10381;10381;10381;22980;22980;4157","0;0;0;0;0;0;-540"
"1443","chr9",128880850,128881250,401,"*",3.99995507442217,3.0867622364298,4.55478101331039,-1.49644605267697,0.00024287706413739,0.00314108668474083,"Promoter (<=1kb)",9,128833119,128881929,48811,2,"883","ENST00000320665.10",679,"ENSG00000171097","KYAT1","kynurenine aminotransferase 1","ENST00000651925.1;ENST00000372600.9;ENST00000372599.7;ENST00000259324.5;ENST00000483638.1;ENST00000302586.8;ENST00000462722.5;ENST00000320665.10;ENST00000436267.7;ENST00000451800.5;ENST00000474824.1","51490;56262;56262;56262;56262;883;883;883;883;883;883","0;0;0;-1252;-3745;0;0;0;0;0;0"
"1043","chr15",63189275,63189675,401,"*",4.32127368647303,3.45677186442541,4.85808650653968,-1.43237653493851,0.00010832921657798,0.00193778555516645,"Promoter (<=1kb)",15,63189560,63256594,67035,1,"51762","ENST00000558990.5",0,"ENSG00000166128","RAB8B","RAB8B, member RAS oncogene family","ENST00000558990.5;ENST00000558119.5;ENST00000559927.1;ENST00000559006.1;ENST00000321437.9","51762;51762;51762;51762;51762","0;0;0;0;0"
"2556","chrX",139933351,139933751,401,"*",4.04420857982934,3.24628037411436,4.55499375160371,-1.33887185096141,0.000944856184135957,0.00689657653712961,"Promoter (<=1kb)",23,139726346,139933070,206725,2,"286410","ENST00000370557.5",-281,"ENSG00000101974","ATP11C","ATPase phospholipid transporting 11C","ENST00000370557.5;ENST00000682941.1;ENST00000485626.1","286410;286410;286410","0;0;0"
"5766","chr13",26222257,26222657,401,"*",4.49123924340441,3.99774244163857,4.85827321316588,-0.895579660994,0.00898128176575367,0.0290786125130808,"Promoter (<=1kb)",13,26132115,26222261,90147,2,"6049","ENST00000468480.5",0,"ENSG00000127870","RNF6","ring finger protein 6","ENST00000468480.5;ENST00000346166.7;ENST00000381570.7;ENST00000381588.9;ENST00000498039.5;ENST00000476347.1;ENST00000474280.1","6049;6049;6049;6049;6049;6049;6049","0;-415;-554;0;-447;-566;-168"
"2655","chr22",18149694,18150094,401,"*",4.72775687635196,4.12582048306527,5.15120701532924,-1.06032077960836,0.00104206361778935,0.00732700981258134,"Promoter (<=1kb)",22,18150118,18177368,27251,1,"11274","ENST00000699060.1",-24,"ENSG00000184979","USP18","ubiquitin specific peptidase 18","ENST00000699060.1;ENST00000215794.8;ENST00000679963.1;ENST00000608634.1","11274;11274;51807;51807","-24;-76;39594;22987"
"2","chr11",110712225,110712625,401,"*",4.55381594936242,2.80703198967594,5.32107643340268,-2.53654527527883,7.09768742798004e-10,6.62746563587637e-06,"Promoter (<=1kb)",11,110577043,110712437,135395,2,"57569","ENST00000683387.1",0,"ENSG00000137727","ARHGAP20","Rho GTPase activating protein 20","ENST00000260283.8;ENST00000683387.1;ENST00000524756.5;ENST00000528829.5;ENST00000527598.1;ENST00000533353.5","57569;57569;57569;57569;57569;57569","0;0;-175;0;0;0"
"5460","chr19",10553050,10553450,401,"*",4.21180555523272,3.64795397958939,4.61617060700231,-1.00168020534077,0.00766335387160053,0.0262015989659722,"Promoter (<=1kb)",19,10552122,10552204,83,1,"100302226","ENST00000408483.1",928,"ENSG00000221410","MIR1238","microRNA 1238","ENST00000408483.1;ENST00000536689.5;ENST00000312962.12;ENST00000652042.1;ENST00000537363.5;ENST00000478863.5;ENST00000612875.4;ENST00000537433.5;ENST00000543842.1;ENST00000539027.5;ENST00000536714.1;ENST00000586417.5;ENST00000309469.9;ENST00000590096.1;ENST00000588857.5;ENST00000585752.5;ENST00000588667.5;ENST00000586863.5;ENST00000589753.1;ENST00000587256.1;ENST00000588972.1;ENST00000585437.1","100302226;65095;65095;65095;65095;65095;65095;65095;65095;65095;65095;84971;84971;84971;84971;84971;84971;84971;84971;84971;84971;84971","928;0;0;0;0;0;0;6026;4771;0;6380;0;0;0;0;0;0;8741;0;7930;0;0"
"465","chr5",75716994,75717394,401,"*",4.64384552898833,3.75281943443616,5.19057411415688,-1.47020564076815,1.9261880715355e-05,0.000770494296176746,"Promoter (<=1kb)",5,75707484,75717344,9861,2,"134359","ENST00000507421.1",0,"ENSG00000152359","POC5","POC5 centriolar protein","ENST00000428202.7;ENST00000514838.6;ENST00000510798.5;ENST00000446329.6;ENST00000503835.5;ENST00000504862.5;ENST00000515285.5;ENST00000502826.5;ENST00000506164.5;ENST00000512125.5;ENST00000508467.5;ENST00000507421.1","134359;134359;134359;134359;134359;134359;134359;134359;134359;134359;134359;134359","0;0;-4562;-4539;0;-4569;0;0;0;0;0;0"
"2613","chr19",869312,869712,401,"*",3.72824626918225,2.80932614229166,4.28513691701915,-1.5019168621774,0.00100267357466688,0.00716332402712469,"Promoter (1-2kb)",19,867963,871066,3104,2,"10025","ENST00000621073.4",1354,"ENSG00000175221","MED16","mediator complex subunit 16","ENST00000395808.7;ENST00000312090.10;ENST00000621073.4;ENST00000607471.5;ENST00000325464.6;ENST00000606248.5;ENST00000586017.5;ENST00000592943.5;ENST00000606828.2;ENST00000695946.1","10025;10025;10025;10025;10025;10025;10025;10025;10025;1675","0;0;0;0;0;0;0;0;0;0"
